"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7453","49999015160","40"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7454","64679043402","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7455","33261007360","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7456","38779018905","37"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7457","45861001405","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7458","00832112035","5"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7459","42543070010","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7460","00781178910","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7461","35356066260","52"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7462","10370022111","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7463","63275993609","20"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7464","65862019901","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7465","52959068890","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7466","00168016260","17"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7467","43199001101","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7468","49884013601","85"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7469","00093007301","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7470","68180026601","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7471","00228308406","32"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7472","00591024205","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7473","63629332401","100"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7474","00185004109","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7475","63629133906","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7476","33261003160","97"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7477","49999006430","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7478","10631040701","65"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7479","52959060100","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7480","65862052790","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7481","47335058081","12"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7482","64679055502","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7483","53746061701","80"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7484","16714044701","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7485","60505377903","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7486","50436402701","77"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7487","68115017099","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7488","00603388322","45"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7489","00781613694","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7490","00409651001","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7491","13668001605","92"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7492","13668013605","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7493","63629354901","60"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7494","10702000750","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7495","62991306405","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7496","16252057250","57"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7497","52152013602","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7498","62991140704","25"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7499","64720013210","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7500","53746010910","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7501","42858080101","72"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7502","68382012205","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7503","59762018002","40"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7504","68387023590","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7505","55045159406","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7506","00093834405","37"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7507","00781171501","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7508","42543070010","5"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7509","68001020006","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7510","54569416602","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7511","00093104005","52"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7512","65862015901","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7513","55289078460","20"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7514","00591260901","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7515","61808011001","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7516","00093094801","17"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7517","00781214710","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7518","68462015360","85"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7519","42254010030","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7520","38779070105","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7521","00597001314","32"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7522","65162005210","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7523","00168084401","100"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7524","63629379807","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7525","35781021009","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7526","49999084660","97"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7527","55045309501","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7528","00603221232","65"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7529","64720010311","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7530","49999006430","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7531","10144060615","12"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7532","65862050320","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7533","00113030603","80"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7534","68180035309","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7535","67877025180","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7536","68387030012","77"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7537","51927261100","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7538","59762018002","45"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7539","68001016200","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7540","65162005210","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7541","31722053301","92"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7542","60429025201","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7543","00169185275","60"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7544","50436030201","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7545","63629542202","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7546","16590031652","57"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7547","60760089060","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7548","52959031260","25"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7549","47335073686","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7550","69097029802","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7551","63304077310","72"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7552","00407141230","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7553","16590061460","40"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7554","00409338035","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7555","58016075800","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7556","16714062102","37"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7557","57664016088","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7558","63629286802","5"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7559","50532011310","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7560","50111054703","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7561","42254033760","52"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7562","47781026401","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7563","13668011610","20"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7564","00093728689","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7565","00096068504","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7566","60760037790","17"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7567","00054043825","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7568","42254034060","85"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7569","00603388712","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7570","57237004805","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7571","00378710301","32"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7572","65862000330","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7573","47781026505","100"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7574","00409115902","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7575","00409909431","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7576","00591050201","97"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7577","16590060760","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7578","00228300350","65"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7579","47335085983","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7580","00093834405","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7581","52544063901","12"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7582","68115006360","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7583","55045292606","80"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7584","00591046605","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7585","59762014201","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7586","31722053805","77"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7587","00187514850","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7588","00049491030","45"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7589","81370001579","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7590","50383079516","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7591","00378104901","92"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7592","63275999408","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7593","58016017990","60"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7594","63275991909","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7595","13107002199","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7596","55111058701","57"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7597","00603543821","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7598","49999085301","25"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7599","63275993609","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7600","00591034705","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7601","38779249305","72"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7602","59762500701","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7603","00093026492","40"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7604","68405800426","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7605","45861002101","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7606","59762018002","37"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7607","66267056390","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7608","59762154001","5"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7609","16590054490","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7610","69097029802","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7611","63874033760","52"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7612","38779252805","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7613","00591552301","20"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7614","00603646821","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7615","17317042701","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7616","00766042520","17"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7617","66336044430","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7618","00496072604","85"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7619","00054457125","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7620","63629396601","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7621","00093094805","32"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7622","00781171501","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7623","00093007301","100"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7624","21695057960","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7625","49452046001","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7626","60505377903","97"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7627","63304045001","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7628","33261005852","65"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7629","68387014060","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7630","16714035501","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7631","51672413101","12"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7632","00074113502","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7633","45802096126","80"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7634","51552110007","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7635","46672005310","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7636","42549052790","77"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7637","63629152906","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7638","49999069330","45"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7639","42254010015","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7640","18837024760","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7641","13107000330","92"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7642","65862003130","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7643","42549057404","60"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7644","16714066202","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7645","00185044801","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7646","55628917904","57"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7647","42549057404","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7648","16729009416","25"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7649","51672413001","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7650","55045292602","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7651","35356071390","72"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7652","00378563259","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7653","58016034560","40"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7654","60793013601","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7655","50458065960","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7656","63629320903","37"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7657","76204020025","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7658","60429005810","5"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7659","68387020060","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7660","16714008211","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7661","35356076560","52"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7662","00603543821","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7663","55045292101","20"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7664","33261005597","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7665","65597070118","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7666","35356083660","17"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7667","65862050301","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7668","59762502801","85"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7669","45861001601","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7670","00378385793","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7671","00093171401","32"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7672","00074194914","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7673","42254007960","100"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7674","55289073720","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7675","42254033760","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7676","64764008060","97"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7677","60951065570","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7678","31722028201","65"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7679","68180069706","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7680","63629167302","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7681","49999076701","12"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7682","00781105301","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7683","66336059560","80"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7684","68462019005","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7685","60429015760","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7686","76420099106","77"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7687","00074113502","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7688","50111054703","45"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7689","45861000160","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7690","00068041810","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7691","00093738456","92"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7692","33261008560","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7693","51927316100","60"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7694","35356081301","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7695","16590031652","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7696","58016075800","57"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7697","68180069706","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7698","33261010302","25"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7699","63304056105","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7700","55045292606","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7701","35356080560","72"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7702","63629542204","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7703","33261005960","40"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7704","33261038702","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7705","00378670977","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7706","00603129558","37"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7707","50458065960","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7708","57346011005","5"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7709","52959037130","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7710","50111032703","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7711","33261021802","52"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7712","61919030590","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7713","13107002199","20"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7714","38779169808","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7715","00135019907","16"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7716","63304077490","17"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7717","00185004109","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7718","65162075750","85"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7719","00115155801","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7720","00591033801","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7721","63629162305","32"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7722","68462023110","21"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7723","62991306405","100"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7724","10370022211","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7725","00603212832","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7726","00603388128","97"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7727","65162005310","56"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7728","60505077300","65"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7729","00228300350","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7730","66685170302","81"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7731","16590022971","12"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7732","52372085504","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7733","35356061204","80"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7734","63629354802","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7735","33261000160","36"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7736","00781531701","77"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7737","49999085130","76"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7738","55289078460","45"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7739","36800095009","96"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7740","21695017200","41"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7741","33261005690","92"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7742","52244044910","61"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7743","33261003160","60"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7744","42254010060","1"
"84C6BDE1-C964-4C21-9454-5237EA04AE2D","7745","55700022060","96"
